geoid,name,state,county,county_name,tract,population_acs5_2020,population_moe_acs5_2020,median_household_income_acs5_2020,median_household_income_moe_acs5_2020,incidents_2020,eligible_for_income_analysis,incidents_per_100k_2020
36061002700,"Census Tract 0027.00, New York County, New York",36,61,New York,2700,1417,282,88750,58572,1,True,70.57163020465774
36061002800,"Census Tract 0028.00, New York County, New York",36,61,New York,2800,6404,902,48692,9659,1,True,15.61524047470331
36061002901,"Census Tract 0029.01, New York County, New York",36,61,New York,2901,1564,589,18906,6705,1,True,63.93861892583121
36061002902,"Census Tract 0029.02, New York County, New York",36,61,New York,2902,4151,731,25409,10561,0,True,0.0
36061003001,"Census Tract 0030.01, New York County, New York",36,61,New York,3001,3727,584,73843,17116,0,True,0.0
36061003002,"Census Tract 0030.02, New York County, New York",36,61,New York,3002,2929,329,80625,27013,0,True,0.0
36061003100,"Census Tract 0031.00, New York County, New York",36,61,New York,3100,2616,265,159861,35834,0,True,0.0
36061003200,"Census Tract 0032.00, New York County, New York",36,61,New York,3200,7873,1337,76931,18965,1,True,12.701638511367968
36061003300,"Census Tract 0033.00, New York County, New York",36,61,New York,3300,5841,834,250001,-333333333,0,True,0.0
36061003400,"Census Tract 0034.00, New York County, New York",36,61,New York,3400,6648,980,82222,19905,1,True,15.042117930204574
36061003601,"Census Tract 0036.01, New York County, New York",36,61,New York,3601,2909,386,48056,14064,0,True,0.0
36061003602,"Census Tract 0036.02, New York County, New York",36,61,New York,3602,3300,539,100556,38400,0,True,0.0
36061003700,"Census Tract 0037.00, New York County, New York",36,61,New York,3700,2746,504,177250,31199,0,True,0.0
36061003800,"Census Tract 0038.00, New York County, New York",36,61,New York,3800,8886,1253,65190,10531,2,True,22.507314877335133
36061003900,"Census Tract 0039.00, New York County, New York",36,61,New York,3900,7132,1040,208844,59793,0,True,0.0
36061004001,"Census Tract 0040.01, New York County, New York",36,61,New York,4001,3599,539,103264,58669,0,True,0.0
36061004002,"Census Tract 0040.02, New York County, New York",36,61,New York,4002,5615,1739,144250,32277,0,True,0.0
36061004100,"Census Tract 0041.00, New York County, New York",36,61,New York,4100,7526,1464,88438,28274,0,True,0.0
36061004200,"Census Tract 0042.00, New York County, New York",36,61,New York,4200,5311,386,133194,34480,0,True,0.0
36061004300,"Census Tract 0043.00, New York County, New York",36,61,New York,4300,3684,491,82188,37311,1,True,27.14440825190011
36061004400,"Census Tract 0044.00, New York County, New York",36,61,New York,4400,16600,1769,106395,17213,0,True,0.0
36061004500,"Census Tract 0045.00, New York County, New York",36,61,New York,4500,1040,210,142368,87234,0,True,0.0
36061004700,"Census Tract 0047.00, New York County, New York",36,61,New York,4700,2423,465,142365,28622,0,True,0.0
36061004800,"Census Tract 0048.00, New York County, New York",36,61,New York,4800,6351,681,159392,16485,0,True,0.0
36061004900,"Census Tract 0049.00, New York County, New York",36,61,New York,4900,4512,705,113871,24327,0,True,0.0
36061005000,"Census Tract 0050.00, New York County, New York",36,61,New York,5000,5072,771,162167,49090,0,True,0.0
36061005200,"Census Tract 0052.00, New York County, New York",36,61,New York,5200,3202,433,161815,41499,0,True,0.0
36061005400,"Census Tract 0054.00, New York County, New York",36,61,New York,5400,4628,510,168171,19371,0,True,0.0
36061005501,"Census Tract 0055.01, New York County, New York",36,61,New York,5501,4734,662,168711,37344,0,True,0.0
36061005502,"Census Tract 0055.02, New York County, New York",36,61,New York,5502,1796,251,118803,12956,0,True,0.0
36061005600,"Census Tract 0056.00, New York County, New York",36,61,New York,5600,4043,807,152356,54952,0,True,0.0
36061005700,"Census Tract 0057.00, New York County, New York",36,61,New York,5700,2887,609,187202,38052,0,True,0.0
36061005800,"Census Tract 0058.00, New York County, New York",36,61,New York,5800,4226,717,164167,96270,1,True,23.6630383341221
36061005900,"Census Tract 0059.00, New York County, New York",36,61,New York,5900,5571,651,142684,34289,1,True,17.95009872554299
36061006000,"Census Tract 0060.00, New York County, New York",36,61,New York,6000,5849,855,170898,34285,0,True,0.0
36061006100,"Census Tract 0061.00, New York County, New York",36,61,New York,6100,4647,657,206375,68645,0,True,0.0
36061006200,"Census Tract 0062.00, New York County, New York",36,61,New York,6200,4355,720,86976,14345,0,True,0.0
36061006300,"Census Tract 0063.00, New York County, New York",36,61,New York,6300,6318,980,153063,26934,0,True,0.0
36061006400,"Census Tract 0064.00, New York County, New York",36,61,New York,6400,7425,823,103591,16386,0,True,0.0
36061006500,"Census Tract 0065.00, New York County, New York",36,61,New York,6500,6112,718,102460,8830,0,True,0.0
36061006600,"Census Tract 0066.00, New York County, New York",36,61,New York,6600,11916,2127,93966,40608,0,True,0.0
36061006700,"Census Tract 0067.00, New York County, New York",36,61,New York,6700,5165,816,113889,23495,0,True,0.0
36061006800,"Census Tract 0068.00, New York County, New York",36,61,New York,6800,7744,1184,138224,21646,0,True,0.0
36061006900,"Census Tract 0069.00, New York County, New York",36,61,New York,6900,2341,365,214063,63905,0,True,0.0
36061007001,"Census Tract 0070.01, New York County, New York",36,61,New York,7001,4035,1433,86441,51787,0,True,0.0
36061007002,"Census Tract 0070.02, New York County, New York",36,61,New York,7002,3779,890,117222,30133,0,True,0.0
36061007100,"Census Tract 0071.00, New York County, New York",36,61,New York,7100,5337,773,169348,40254,0,True,0.0
36061007200,"Census Tract 0072.00, New York County, New York",36,61,New York,7200,7534,1172,138800,39194,1,True,13.273161667109106
36061007300,"Census Tract 0073.00, New York County, New York",36,61,New York,7300,5807,950,141458,34594,0,True,0.0
36061007400,"Census Tract 0074.00, New York County, New York",36,61,New York,7400,4448,544,149519,46274,0,True,0.0
36061007500,"Census Tract 0075.00, New York County, New York",36,61,New York,7500,3467,573,113115,29041,0,True,0.0
36061007600,"Census Tract 0076.00, New York County, New York",36,61,New York,7600,2115,360,102266,39684,0,True,0.0
36061007700,"Census Tract 0077.00, New York County, New York",36,61,New York,7700,5640,575,133594,21605,0,True,0.0
36061007800,"Census Tract 0078.00, New York County, New York",36,61,New York,7800,9810,1344,130144,19745,0,True,0.0
36061007900,"Census Tract 0079.00, New York County, New York",36,61,New York,7900,4370,685,116034,29149,0,True,0.0
36061008000,"Census Tract 0080.00, New York County, New York",36,61,New York,8000,4722,627,135142,24452,0,True,0.0
36061008100,"Census Tract 0081.00, New York County, New York",36,61,New York,8100,7302,1345,142404,42202,1,True,13.694878115584771
36061008200,"Census Tract 0082.00, New York County, New York",36,61,New York,8200,3140,523,154681,35978,1,True,31.84713375796178
36061008300,"Census Tract 0083.00, New York County, New York",36,61,New York,8300,3742,560,53750,27609,0,True,0.0
36061008400,"Census Tract 0084.00, New York County, New York",36,61,New York,8400,1524,370,190208,68908,0,True,0.0
36061008601,"Census Tract 0086.01, New York County, New York",36,61,New York,8601,2899,484,150750,22143,0,True,0.0
36061008602,"Census Tract 0086.02, New York County, New York",36,61,New York,8602,0,12,-666666666,-222222222,0,False,
36061008603,"Census Tract 0086.03, New York County, New York",36,61,New York,8603,4554,833,193561,14680,0,True,0.0
36061008700,"Census Tract 0087.00, New York County, New York",36,61,New York,8700,6347,705,152774,36005,0,True,0.0
36061008800,"Census Tract 0088.00, New York County, New York",36,61,New York,8800,7548,1135,128383,24950,0,True,0.0
36061008900,"Census Tract 0089.00, New York County, New York",36,61,New York,8900,5599,741,106761,48773,0,True,0.0
36061009000,"Census Tract 0090.00, New York County, New York",36,61,New York,9000,7767,1186,137143,26041,0,True,0.0
36061009100,"Census Tract 0091.00, New York County, New York",36,61,New York,9100,6046,788,152946,51893,1,True,16.539861065167052
36061009200,"Census Tract 0092.00, New York County, New York",36,61,New York,9200,1539,271,145345,37413,1,True,64.9772579597141
36061009300,"Census Tract 0093.00, New York County, New York",36,61,New York,9300,9934,1139,85225,24717,1,True,10.066438494060803
36061009400,"Census Tract 0094.00, New York County, New York",36,61,New York,9400,64,34,153365,68632,0,True,0.0
36061009500,"Census Tract 0095.00, New York County, New York",36,61,New York,9500,2985,511,136944,33284,0,True,0.0
36061009600,"Census Tract 0096.00, New York County, New York",36,61,New York,9600,185,68,152917,103300,0,True,0.0
36061009700,"Census Tract 0097.00, New York County, New York",36,61,New York,9700,4490,423,63031,18879,1,True,22.271714922049
36061009800,"Census Tract 0098.00, New York County, New York",36,61,New York,9800,7099,1170,106392,17609,0,True,0.0
36061009901,"Census Tract 0099.01, New York County, New York",36,61,New York,9901,1928,441,250001,-333333333,0,True,0.0
36061009902,"Census Tract 0099.02, New York County, New York",36,61,New York,9902,3039,824,134928,38087,0,True,0.0
36061009903,"Census Tract 0099.03, New York County, New York",36,61,New York,9903,1098,216,159276,67105,0,True,0.0
36061010000,"Census Tract 0100.00, New York County, New York",36,61,New York,10000,1735,414,80691,51042,0,True,0.0
36061010100,"Census Tract 0101.00, New York County, New York",36,61,New York,10100,1457,237,96333,29329,0,True,0.0
36061010200,"Census Tract 0102.00, New York County, New York",36,61,New York,10200,160,111,80951,29826,0,True,0.0
36061010300,"Census Tract 0103.00, New York County, New York",36,61,New York,10300,2300,568,106738,42189,0,True,0.0
36061010400,"Census Tract 0104.00, New York County, New York",36,61,New York,10400,842,189,127845,30178,0,True,0.0
36061010601,"Census Tract 0106.01, New York County, New York",36,61,New York,10601,7238,1482,215594,89656,0,True,0.0
36061010602,"Census Tract 0106.02, New York County, New York",36,61,New York,10602,4591,537,184135,47209,0,True,0.0
36061010801,"Census Tract 0108.01, New York County, New York",36,61,New York,10801,3033,538,153438,55942,0,True,0.0
36061010802,"Census Tract 0108.02, New York County, New York",36,61,New York,10802,4259,1253,133910,17654,0,True,0.0
36061010803,"Census Tract 0108.03, New York County, New York",36,61,New York,10803,2000,485,162813,47648,0,True,0.0
36061010900,"Census Tract 0109.00, New York County, New York",36,61,New York,10900,207,56,171528,37781,0,True,0.0
36061011000,"Census Tract 0110.00, New York County, New York",36,61,New York,11000,7630,1137,146983,17917,0,True,0.0
36061011100,"Census Tract 0111.00, New York County, New York",36,61,New York,11100,4720,648,114383,18190,0,True,0.0
36061011201,"Census Tract 0112.01, New York County, New York",36,61,New York,11201,985,182,192411,78863,0,True,0.0
36061011202,"Census Tract 0112.02, New York County, New York",36,61,New York,11202,441,138,171250,93068,0,True,0.0
36061011203,"Census Tract 0112.03, New York County, New York",36,61,New York,11203,1228,221,159375,43453,0,True,0.0
36061011300,"Census Tract 0113.00, New York County, New York",36,61,New York,11300,102,35,81875,44897,0,True,0.0
36061011401,"Census Tract 0114.01, New York County, New York",36,61,New York,11401,1129,182,250001,-333333333,0,True,0.0
36061011402,"Census Tract 0114.02, New York County, New York",36,61,New York,11402,2087,538,197120,122870,0,True,0.0
36061011500,"Census Tract 0115.00, New York County, New York",36,61,New York,11500,3538,663,129226,38248,3,True,84.79366873940079
36061011600,"Census Tract 0116.00, New York County, New York",36,61,New York,11600,3827,669,85714,37904,0,True,0.0
36061011700,"Census Tract 0117.00, New York County, New York",36,61,New York,11700,4313,626,139797,37314,0,True,0.0
36061011800,"Census Tract 0118.00, New York County, New York",36,61,New York,11800,9054,840,147434,28488,0,True,0.0
36061011900,"Census Tract 0119.00, New York County, New York",36,61,New York,11900,1024,208,18750,9996,0,True,0.0
36061012000,"Census Tract 0120.00, New York County, New York",36,61,New York,12000,3103,566,184444,57250,0,True,0.0
36061012101,"Census Tract 0121.01, New York County, New York",36,61,New York,12101,2926,716,69124,21977,0,True,0.0
36061012102,"Census Tract 0121.02, New York County, New York",36,61,New York,12102,4735,1098,51419,12789,0,True,0.0
36061012200,"Census Tract 0122.00, New York County, New York",36,61,New York,12200,2608,503,221458,53094,0,True,0.0
36061012400,"Census Tract 0124.00, New York County, New York",36,61,New York,12400,10626,1461,133482,28207,0,True,0.0
36061012500,"Census Tract 0125.00, New York County, New York",36,61,New York,12500,2273,332,112205,28230,1,True,43.99472063352398
36061012601,"Census Tract 0126.01, New York County, New York",36,61,New York,12601,6791,1449,90857,14601,0,True,0.0
36061012602,"Census Tract 0126.02, New York County, New York",36,61,New York,12602,5076,1145,170853,5617,0,True,0.0
36061012700,"Census Tract 0127.00, New York County, New York",36,61,New York,12700,6783,956,121713,43855,0,True,0.0
36061012800,"Census Tract 0128.00, New York County, New York",36,61,New York,12800,5029,795,139674,56784,0,True,0.0
36061012901,"Census Tract 0129.01, New York County, New York",36,61,New York,12901,5965,1145,122908,31043,0,True,0.0
36061012902,"Census Tract 0129.02, New York County, New York",36,61,New York,12902,2380,481,85450,13230,0,True,0.0
36061013000,"Census Tract 0130.00, New York County, New York",36,61,New York,13000,3581,580,204485,76059,0,True,0.0
36061013100,"Census Tract 0131.00, New York County, New York",36,61,New York,13100,2563,338,98472,18243,0,True,0.0
36061013201,"Census Tract 0132.01, New York County, New York",36,61,New York,13201,2614,792,121544,61624,0,True,0.0
36061013202,"Census Tract 0132.02, New York County, New York",36,61,New York,13202,3075,1249,61745,47384,0,True,0.0
36061013203,"Census Tract 0132.03, New York County, New York",36,61,New York,13203,4717,1318,107327,54321,0,True,0.0
36061013300,"Census Tract 0133.00, New York County, New York",36,61,New York,13300,6235,712,87225,28963,0,True,0.0
36061013400,"Census Tract 0134.00, New York County, New York",36,61,New York,13400,10759,1490,107672,28299,0,True,0.0
36061013501,"Census Tract 0135.01, New York County, New York",36,61,New York,13501,4609,874,91319,46120,1,True,21.696680407897592
36061013502,"Census Tract 0135.02, New York County, New York",36,61,New York,13502,5129,995,-666666666,-222222222,0,False,0.0
36061013601,"Census Tract 0136.01, New York County, New York",36,61,New York,13601,1849,917,215956,135219,0,True,0.0
36061013602,"Census Tract 0136.02, New York County, New York",36,61,New York,13602,6778,2262,103953,33641,0,True,0.0
36061013603,"Census Tract 0136.03, New York County, New York",36,61,New York,13603,3553,738,100066,20495,0,True,0.0
36061013604,"Census Tract 0136.04, New York County, New York",36,61,New York,13604,4004,925,111964,34239,0,True,0.0
36061013700,"Census Tract 0137.00, New York County, New York",36,61,New York,13700,6428,1188,166194,50869,0,True,0.0
36061013800,"Census Tract 0138.00, New York County, New York",36,61,New York,13800,12448,1910,154332,27741,0,True,0.0
36061013900,"Census Tract 0139.00, New York County, New York",36,61,New York,13900,10593,1242,100153,21376,0,True,0.0
36061014000,"Census Tract 0140.00, New York County, New York",36,61,New York,14000,7245,879,123607,40173,0,True,0.0
36061014200,"Census Tract 0142.00, New York County, New York",36,61,New York,14200,4878,875,185078,59686,0,True,0.0
36061014300,"Census Tract 0143.00, New York County, New York",36,61,New York,14300,1,3,-666666666,-222222222,1,False,100000.0
36061014401,"Census Tract 0144.01, New York County, New York",36,61,New York,14401,4551,779,154893,64920,0,True,0.0
36061014402,"Census Tract 0144.02, New York County, New York",36,61,New York,14402,6630,907,129355,19889,0,True,0.0
36061014500,"Census Tract 0145.00, New York County, New York",36,61,New York,14500,6270,1073,170577,29060,0,True,0.0
36061014601,"Census Tract 0146.01, New York County, New York",36,61,New York,14601,4263,706,113866,22901,0,True,0.0
36061014602,"Census Tract 0146.02, New York County, New York",36,61,New York,14602,8006,946,109823,14188,0,True,0.0
36061014700,"Census Tract 0147.00, New York County, New York",36,61,New York,14700,3162,518,203264,23086,1,True,31.625553447185325
36061014801,"Census Tract 0148.01, New York County, New York",36,61,New York,14801,2724,420,164643,23151,0,True,0.0
36061014802,"Census Tract 0148.02, New York County, New York",36,61,New York,14802,6735,1023,125927,25754,0,True,0.0
36061014900,"Census Tract 0149.00, New York County, New York",36,61,New York,14900,5156,633,150703,19497,0,True,0.0
36061015001,"Census Tract 0150.01, New York County, New York",36,61,New York,15001,2159,355,196771,46147,0,True,0.0
36061015002,"Census Tract 0150.02, New York County, New York",36,61,New York,15002,4545,604,250001,-333333333,0,True,0.0
36061015101,"Census Tract 0151.01, New York County, New York",36,61,New York,15101,3806,699,41530,26445,3,True,78.8229111928534
36061015102,"Census Tract 0151.02, New York County, New York",36,61,New York,15102,6783,1600,140420,58496,0,True,0.0
36061015200,"Census Tract 0152.00, New York County, New York",36,61,New York,15200,7576,905,94345,31810,0,True,0.0
36061015301,"Census Tract 0153.01, New York County, New York",36,61,New York,15301,4186,868,127705,33083,0,True,0.0
36061015302,"Census Tract 0153.02, New York County, New York",36,61,New York,15302,5614,879,145352,28091,0,True,0.0
36061015401,"Census Tract 0154.01, New York County, New York",36,61,New York,15401,5541,1448,102092,22647,0,True,0.0
36061015402,"Census Tract 0154.02, New York County, New York",36,61,New York,15402,4516,1220,115123,24182,0,True,0.0
36061015403,"Census Tract 0154.03, New York County, New York",36,61,New York,15403,4483,1041,92129,52864,0,True,0.0
36061015501,"Census Tract 0155.01, New York County, New York",36,61,New York,15501,5150,1156,183693,46955,0,True,0.0
36061015502,"Census Tract 0155.02, New York County, New York",36,61,New York,15502,5032,984,122671,27539,0,True,0.0
36061015601,"Census Tract 0156.01, New York County, New York",36,61,New York,15601,5077,512,93015,22545,1,True,19.696671262556627
36061015602,"Census Tract 0156.02, New York County, New York",36,61,New York,15602,2282,335,75125,30766,1,True,43.821209465381244
36061015700,"Census Tract 0157.00, New York County, New York",36,61,New York,15700,9814,1446,137048,17255,0,True,0.0
36061015801,"Census Tract 0158.01, New York County, New York",36,61,New York,15801,4532,635,159375,34937,0,True,0.0
36061015802,"Census Tract 0158.02, New York County, New York",36,61,New York,15802,4465,494,91439,19734,0,True,0.0
36061015900,"Census Tract 0159.00, New York County, New York",36,61,New York,15900,9272,1367,165189,31230,0,True,0.0
36061016001,"Census Tract 0160.01, New York County, New York",36,61,New York,16001,3290,471,250001,-333333333,0,True,0.0
36061016002,"Census Tract 0160.02, New York County, New York",36,61,New York,16002,3515,828,115500,26705,0,True,0.0
36061016100,"Census Tract 0161.00, New York County, New York",36,61,New York,16100,6572,689,126350,23752,0,True,0.0
36061016200,"Census Tract 0162.00, New York County, New York",36,61,New York,16200,9377,1375,26406,13954,7,True,74.65074117521596
36061016300,"Census Tract 0163.00, New York County, New York",36,61,New York,16300,7528,1540,124821,29928,0,True,0.0
36061016400,"Census Tract 0164.00, New York County, New York",36,61,New York,16400,7547,992,28065,11448,7,True,92.75208692195575
36061016500,"Census Tract 0165.00, New York County, New York",36,61,New York,16500,6674,858,184691,34650,0,True,0.0
36061016600,"Census Tract 0166.00, New York County, New York",36,61,New York,16600,6002,865,47778,20611,1,True,16.661112962345886
36061016700,"Census Tract 0167.00, New York County, New York",36,61,New York,16700,6058,697,203711,23417,0,True,0.0
36061016800,"Census Tract 0168.00, New York County, New York",36,61,New York,16800,5189,785,27222,12216,1,True,19.27153594141453
36061016900,"Census Tract 0169.00, New York County, New York",36,61,New York,16900,8272,1139,131097,21264,0,True,0.0
36061017000,"Census Tract 0170.00, New York County, New York",36,61,New York,17000,8100,1104,37367,8527,1,True,12.345679012345679
36061017100,"Census Tract 0171.00, New York County, New York",36,61,New York,17100,9168,1592,143036,47481,0,True,0.0
36061017200,"Census Tract 0172.00, New York County, New York",36,61,New York,17200,5120,921,32828,22924,4,True,78.125
36061017300,"Census Tract 0173.00, New York County, New York",36,61,New York,17300,7868,1370,106992,37267,0,True,0.0
36061017401,"Census Tract 0174.01, New York County, New York",36,61,New York,17401,4531,669,30770,7636,3,True,66.21054954756124
36061017402,"Census Tract 0174.02, New York County, New York",36,61,New York,17402,2661,412,52188,13725,3,True,112.73957158962796
36061017500,"Census Tract 0175.00, New York County, New York",36,61,New York,17500,10750,1672,143609,39724,1,True,9.302325581395348
36061017700,"Census Tract 0177.00, New York County, New York",36,61,New York,17700,9437,2467,101250,37854,2,True,21.19317579739324
36061017800,"Census Tract 0178.00, New York County, New York",36,61,New York,17800,4278,757,59881,15609,0,True,0.0
36061017900,"Census Tract 0179.00, New York County, New York",36,61,New York,17900,8916,2120,114939,17926,1,True,11.215791834903543
36061018000,"Census Tract 0180.00, New York County, New York",36,61,New York,18000,6324,989,22326,10014,4,True,63.25110689437065
36061018100,"Census Tract 0181.00, New York County, New York",36,61,New York,18100,8859,1421,95620,12671,0,True,0.0
36061018200,"Census Tract 0182.00, New York County, New York",36,61,New York,18200,7434,861,31480,13263,5,True,67.25854183481302
36061018300,"Census Tract 0183.00, New York County, New York",36,61,New York,18300,7963,1533,150000,62239,0,True,0.0
36061018400,"Census Tract 0184.00, New York County, New York",36,61,New York,18400,7387,951,24007,6534,3,True,40.6118857452281
36061018500,"Census Tract 0185.00, New York County, New York",36,61,New York,18500,4756,775,148984,58286,0,True,0.0
36061018600,"Census Tract 0186.00, New York County, New York",36,61,New York,18600,6282,999,37023,10457,3,True,47.75549188156638
36061018700,"Census Tract 0187.00, New York County, New York",36,61,New York,18700,9524,2154,137179,18451,1,True,10.499790004199916
36061018800,"Census Tract 0188.00, New York County, New York",36,61,New York,18800,4888,893,30000,12685,3,True,61.37479541734861
36061018900,"Census Tract 0189.00, New York County, New York",36,61,New York,18900,11014,1306,32284,9866,1,True,9.079353550027237
36061019000,"Census Tract 0190.00, New York County, New York",36,61,New York,19000,3790,441,72692,20206,0,True,0.0
36061019100,"Census Tract 0191.00, New York County, New York",36,61,New York,19100,9124,1233,131132,28760,1,True,10.960105217010083
36061019200,"Census Tract 0192.00, New York County, New York",36,61,New York,19200,4259,613,16593,4518,3,True,70.4390702042733
36061019300,"Census Tract 0193.00, New York County, New York",36,61,New York,19300,9896,1733,50250,26012,2,True,20.21018593371059
36061019400,"Census Tract 0194.00, New York County, New York",36,61,New York,19400,5982,769,20846,11143,0,True,0.0
36061019500,"Census Tract 0195.00, New York County, New York",36,61,New York,19500,7226,982,87083,15114,0,True,0.0
36061019600,"Census Tract 0196.00, New York County, New York",36,61,New York,19600,4297,592,18066,3038,2,True,46.54410053525716
36061019701,"Census Tract 0197.01, New York County, New York",36,61,New York,19701,655,172,31111,14382,0,True,0.0
36061019702,"Census Tract 0197.02, New York County, New York",36,61,New York,19702,2720,452,83854,37676,0,True,0.0
36061019800,"Census Tract 0198.00, New York County, New York",36,61,New York,19800,2433,655,85083,36520,1,True,41.10152075626798
36061019900,"Census Tract 0199.00, New York County, New York",36,61,New York,19900,8344,902,87453,29936,0,True,0.0
36061020000,"Census Tract 0200.00, New York County, New York",36,61,New York,20000,3324,506,62194,21400,0,True,0.0
36061020101,"Census Tract 0201.01, New York County, New York",36,61,New York,20101,1759,177,155250,47343,0,True,0.0
36061020102,"Census Tract 0201.02, New York County, New York",36,61,New York,20102,4044,522,90375,22346,3,True,74.1839762611276
36061020300,"Census Tract 0203.00, New York County, New York",36,61,New York,20300,3834,421,56419,9964,0,True,0.0
36061020500,"Census Tract 0205.00, New York County, New York",36,61,New York,20500,5287,493,150347,62244,0,True,0.0
36061020600,"Census Tract 0206.00, New York County, New York",36,61,New York,20600,3405,602,41783,14463,2,True,58.737151248164466
36061020701,"Census Tract 0207.01, New York County, New York",36,61,New York,20701,2825,378,62848,13538,0,True,0.0
36061020800,"Census Tract 0208.00, New York County, New York",36,61,New York,20800,5686,903,91780,33007,0,True,0.0
36061020901,"Census Tract 0209.01, New York County, New York",36,61,New York,20901,3498,688,30380,15493,1,True,28.58776443682104
36061021000,"Census Tract 0210.00, New York County, New York",36,61,New York,21000,6943,768,33409,14473,0,True,0.0
36061021100,"Census Tract 0211.00, New York County, New York",36,61,New York,21100,10709,1213,64328,20988,3,True,28.01382015127463
36061021200,"Census Tract 0212.00, New York County, New York",36,61,New York,21200,4160,584,67483,26016,0,True,0.0
36061021303,"Census Tract 0213.03, New York County, New York",36,61,New York,21303,6307,810,55096,17223,2,True,31.710797526557794
36061021400,"Census Tract 0214.00, New York County, New York",36,61,New York,21400,3143,342,60335,4270,0,True,0.0
36061021500,"Census Tract 0215.00, New York County, New York",36,61,New York,21500,4277,521,47241,9567,1,True,23.380874444704233
36061021600,"Census Tract 0216.00, New York County, New York",36,61,New York,21600,9267,1238,66506,18026,4,True,43.163914967087514
36061021703,"Census Tract 0217.03, New York County, New York",36,61,New York,21703,11,14,-666666666,-222222222,3,False,27272.727272727272
36061021800,"Census Tract 0218.00, New York County, New York",36,61,New York,21800,6198,1008,50156,26227,3,True,48.4027105517909
36061021900,"Census Tract 0219.00, New York County, New York",36,61,New York,21900,6121,922,23536,6778,2,True,32.674399607907205
36061022000,"Census Tract 0220.00, New York County, New York",36,61,New York,22000,6503,831,90239,23523,3,True,46.13255420575119
36061022102,"Census Tract 0221.02, New York County, New York",36,61,New York,22102,2690,501,104688,36264,0,True,0.0
36061022200,"Census Tract 0222.00, New York County, New York",36,61,New York,22200,3479,513,55846,12262,2,True,57.48778384593274
36061022301,"Census Tract 0223.01, New York County, New York",36,61,New York,22301,8102,1177,53573,14326,2,True,24.685262898049864
36061022302,"Census Tract 0223.02, New York County, New York",36,61,New York,22302,3067,368,31500,20790,0,True,0.0
36061022400,"Census Tract 0224.00, New York County, New York",36,61,New York,22400,7363,1020,47266,12635,3,True,40.74426184978949
36061022500,"Census Tract 0225.00, New York County, New York",36,61,New York,22500,10897,1740,52441,14665,2,True,18.35367532348353
36061022600,"Census Tract 0226.00, New York County, New York",36,61,New York,22600,4704,776,52333,8468,5,True,106.29251700680273
36061022700,"Census Tract 0227.00, New York County, New York",36,61,New York,22700,5321,648,62566,21761,0,True,0.0
36061022800,"Census Tract 0228.00, New York County, New York",36,61,New York,22800,6106,766,72784,16907,4,True,65.50933508024893
36061022900,"Census Tract 0229.00, New York County, New York",36,61,New York,22900,9075,1340,54442,14503,3,True,33.057851239669425
36061023000,"Census Tract 0230.00, New York County, New York",36,61,New York,23000,8589,1069,35225,9276,6,True,69.85679357317498
36061023100,"Census Tract 0231.00, New York County, New York",36,61,New York,23100,6750,1231,52280,7716,0,True,0.0
36061023200,"Census Tract 0232.00, New York County, New York",36,61,New York,23200,9518,1665,39091,6939,5,True,52.532044547173776
36061023300,"Census Tract 0233.00, New York County, New York",36,61,New York,23300,6974,1167,72135,18717,1,True,14.338973329509606
36061023400,"Census Tract 0234.00, New York County, New York",36,61,New York,23400,4945,772,57873,11418,0,True,0.0
36061023501,"Census Tract 0235.01, New York County, New York",36,61,New York,23501,6751,1104,69275,9617,2,True,29.625240705080728
36061023502,"Census Tract 0235.02, New York County, New York",36,61,New York,23502,1845,361,47171,20428,3,True,162.60162601626016
36061023600,"Census Tract 0236.00, New York County, New York",36,61,New York,23600,7679,1099,41653,10651,1,True,13.02252897512697
36061023700,"Census Tract 0237.00, New York County, New York",36,61,New York,23700,6439,875,55164,17097,1,True,15.530361857431279
36061023802,"Census Tract 0238.02, New York County, New York",36,61,New York,23802,6219,623,108140,21454,1,True,16.079755587715066
36061023803,"Census Tract 0238.03, New York County, New York",36,61,New York,23803,3021,378,77227,18306,0,True,0.0
36061023804,"Census Tract 0238.04, New York County, New York",36,61,New York,23804,3530,584,148179,26101,0,True,0.0
36061023900,"Census Tract 0239.00, New York County, New York",36,61,New York,23900,3122,551,36690,4692,0,True,0.0
36061024000,"Census Tract 0240.00, New York County, New York",36,61,New York,24000,1860,542,-666666666,-222222222,0,False,0.0
36061024100,"Census Tract 0241.00, New York County, New York",36,61,New York,24100,8177,1243,54829,9487,0,True,0.0
36061024200,"Census Tract 0242.00, New York County, New York",36,61,New York,24200,5152,887,34795,3673,5,True,97.04968944099379
36061024301,"Census Tract 0243.01, New York County, New York",36,61,New York,24301,5192,935,66510,10595,1,True,19.26040061633282
36061024302,"Census Tract 0243.02, New York County, New York",36,61,New York,24302,7225,773,23506,5538,3,True,41.52249134948097
36061024500,"Census Tract 0245.00, New York County, New York",36,61,New York,24500,14089,1668,43084,4135,1,True,7.0977358222726945
36061024700,"Census Tract 0247.00, New York County, New York",36,61,New York,24700,7170,1166,57298,25689,1,True,13.94700139470014
36061024900,"Census Tract 0249.00, New York County, New York",36,61,New York,24900,957,191,62986,23022,0,True,0.0
36061025100,"Census Tract 0251.00, New York County, New York",36,61,New York,25100,2779,388,39196,17342,1,True,35.98416696653472
