INCIDENT_KEY,occur_date,year,BORO,PRECINCT,latitude_clean,longitude_clean,fatal_incident
66217185,2009-09-28,2009,BROOKLYN,67,40.63843251,-73.95334097,False
66307353,2009-09-30,2009,BRONX,47,40.8713904,-73.8638034,False
66351739,2009-10-01,2009,BROOKLYN,73,40.66987619,-73.9180025,False
66629758,2009-10-09,2009,BRONX,42,40.83155913,-73.90148792,True
66871428,2009-10-16,2009,BROOKLYN,75,40.66663874,-73.8740009,True
66904251,2009-10-18,2009,BROOKLYN,73,40.65701125,-73.91402854,True
66957864,2009-10-19,2009,BROOKLYN,75,40.66930644,-73.89571115,True
67131199,2009-10-25,2009,BROOKLYN,81,40.69212706,-73.93836723,False
67147839,2009-10-25,2009,MANHATTAN,23,40.7983747,-73.9460342,True
67246165,2009-10-28,2009,QUEENS,107,40.73215002,-73.77450358,True
67297136,2009-10-30,2009,BROOKLYN,67,40.64538401,-73.92970434,False
67382494,2009-11-01,2009,BRONX,49,40.86542541,-73.86786851,True
67824206,2009-11-14,2009,MANHATTAN,9,40.72491304,-73.99232765,False
67847584,2009-11-15,2009,BROOKLYN,67,40.6621476,-73.92721406,False
67877801,2009-11-15,2009,BRONX,40,40.82084792,-73.92119103,False
67893446,2009-11-16,2009,STATEN ISLAND,120,40.63878692,-74.08820283,True
68276791,2009-11-28,2009,BRONX,45,40.82142615,-73.82184626,False
68326102,2009-11-28,2009,BROOKLYN,75,40.67063476,-73.89554325,False
68344482,2009-11-30,2009,STATEN ISLAND,123,40.54774937,-74.20796884,False
68835386,2009-12-12,2009,BRONX,42,40.82258482,-73.90256706,True
69020253,2009-12-18,2009,MANHATTAN,32,40.81907935,-73.94281637,True
69195143,2009-12-24,2009,BRONX,43,40.81572026,-73.8645062,True
69420482,2009-12-31,2009,BROOKLYN,84,40.69984161,-73.98463078,True
69665449,2010-01-07,2010,BROOKLYN,77,40.67574726,-73.92194292,False
69758510,2010-01-09,2010,MANHATTAN,19,40.78201585,-73.9516624,False
69969237,2010-01-20,2010,BROOKLYN,71,40.66879292,-73.94781886,False
71033474,2010-01-30,2010,MANHATTAN,34,40.86545476,-73.92094294,False
71608994,2010-03-04,2010,STATEN ISLAND,120,40.63424746,-74.1209364,False
71792616,2010-03-17,2010,BRONX,43,40.82141749,-73.86616382,False
72051188,2010-04-04,2010,BROOKLYN,77,40.67020415,-73.92394288,False
72135756,2010-04-09,2010,QUEENS,114,40.77736918,-73.90055349,False
72155699,2010-04-11,2010,BROOKLYN,81,40.68087337,-73.92865381,False
72182118,2010-04-12,2010,BROOKLYN,73,40.65532007,-73.90317896,False
72272474,2010-04-18,2010,BROOKLYN,90,40.70504173,-73.93937599,False
72378936,2010-04-24,2010,BROOKLYN,71,40.67039678,-73.95662426,False
72380737,2010-04-24,2010,BROOKLYN,83,40.70098072,-73.93659907,False
72399346,2010-04-24,2010,BROOKLYN,79,40.67956909,-73.94820341,False
72456339,2010-04-28,2010,MANHATTAN,28,40.79816532,-73.95040461,False
72522656,2010-05-03,2010,BRONX,46,40.85743487,-73.89677179,False
72579343,2010-05-06,2010,BRONX,42,40.8345718,-73.88831495,True
72598636,2010-05-07,2010,BRONX,43,40.82069514,-73.86811991,False
72627098,2010-05-07,2010,QUEENS,100,40.59048147,-73.81161035,False
72667449,2010-05-11,2010,BROOKLYN,73,40.66877079,-73.90810157,False
72744266,2010-05-15,2010,BROOKLYN,72,40.64114416,-74.0181259,False
72806027,2010-05-19,2010,BRONX,48,40.85574045,-73.88982658,False
72845445,2010-05-23,2010,BROOKLYN,67,40.6434929,-73.94490187,False
72896897,2010-05-26,2010,MANHATTAN,30,40.82532023,-73.95368688,False
72939623,2010-05-27,2010,QUEENS,113,40.6708554,-73.79600489,False
72939916,2010-05-28,2010,MANHATTAN,25,40.79799961,-73.93705566,True
72983198,2010-05-31,2010,QUEENS,113,40.67728856,-73.80034754,False
73003661,2010-06-01,2010,QUEENS,103,40.69654086,-73.78681324,True
73017572,2010-06-02,2010,BRONX,49,40.84987618,-73.85821593,False
73063488,2010-06-06,2010,BROOKLYN,75,40.66853275,-73.89016825,False
73298255,2010-06-20,2010,BROOKLYN,73,40.6648658,-73.9202507,False
73298730,2010-06-20,2010,BRONX,48,40.84986091,-73.89232677,False
73308903,2010-06-20,2010,MANHATTAN,32,40.81977881,-73.93672073,False
73405771,2010-06-27,2010,BRONX,47,40.8831502,-73.84336838,False
73421242,2010-06-27,2010,BROOKLYN,76,40.67631431,-74.00593916,False
73427098,2010-06-28,2010,MANHATTAN,28,40.80252305,-73.95490193,False
73433696,2010-06-29,2010,BRONX,40,40.81353366,-73.9104847,True
73473795,2010-06-30,2010,BRONX,44,40.83557037,-73.9096817,False
73478864,2010-06-30,2010,QUEENS,102,40.70465433,-73.81880409,False
73618605,2010-07-11,2010,BROOKLYN,77,40.67313759,-73.93630469,False
73683836,2010-07-14,2010,BROOKLYN,69,40.62877906,-73.90446757,False
73684491,2010-07-15,2010,MANHATTAN,10,40.75155107,-74.00358904,False
73718422,2010-07-17,2010,BROOKLYN,73,40.66305293,-73.91097499,False
73718447,2010-07-17,2010,BRONX,46,40.84738731,-73.9223126,False
73726555,2010-07-18,2010,BRONX,47,40.88306466,-73.83324993,False
73806592,2010-07-22,2010,BRONX,46,40.85286694,-73.92003975,False
73812301,2010-07-22,2010,QUEENS,110,40.73841944,-73.86161779,False
73822406,2010-07-24,2010,BRONX,52,40.87565628,-73.88729132,False
73911288,2010-07-29,2010,BROOKLYN,77,40.67125171,-73.92671746,False
73921226,2010-07-31,2010,BROOKLYN,73,40.66220904,-73.91663504,True
73929330,2010-08-01,2010,BROOKLYN,75,40.67491075,-73.87084162,False
73932183,2010-08-01,2010,BROOKLYN,69,40.63312658,-73.8889367,False
74044370,2010-08-07,2010,MANHATTAN,9,40.73307291,-73.98877981,False
74064452,2010-08-09,2010,BROOKLYN,60,40.57749747,-73.97961555,False
74070516,2010-08-09,2010,BROOKLYN,81,40.68733525,-73.93442334,False
74081463,2010-08-10,2010,BROOKLYN,81,40.68388334,-73.91878933,False
74135373,2010-08-12,2010,BRONX,50,40.86870809,-73.90073869,False
74252834,2010-08-21,2010,QUEENS,115,40.75586092,-73.88258151,False
74324306,2010-08-25,2010,BROOKLYN,79,40.68346405,-73.95503652,False
74332796,2010-08-26,2010,BROOKLYN,79,40.69682197,-73.94656718,False
74462503,2010-09-04,2010,QUEENS,113,40.68783478,-73.78405739,False
74493277,2010-09-06,2010,BROOKLYN,77,40.67840534,-73.94829805,False
74568519,2010-09-11,2010,BROOKLYN,75,40.67952153,-73.88600039,False
74569238,2010-09-12,2010,BRONX,41,40.81807584,-73.89694123,False
74570180,2010-09-11,2010,BROOKLYN,67,40.65315818,-73.94116383,False
74726855,2010-09-22,2010,BROOKLYN,73,40.65738896,-73.90566643,False
74768860,2010-09-24,2010,MANHATTAN,32,40.81564877,-73.94345877,False
74788923,2010-09-24,2010,BROOKLYN,73,40.67662965,-73.91601135,False
74875275,2010-10-02,2010,BROOKLYN,75,40.66663874,-73.8740009,True
74883743,2010-10-03,2010,BROOKLYN,77,40.67621758,-73.92337001,True
74883745,2010-10-03,2010,MANHATTAN,25,40.80664263,-73.93683075,True
74945140,2010-10-06,2010,BRONX,42,40.82321248,-73.91536386,False
74989383,2010-10-09,2010,BRONX,46,40.84571094,-73.91924597,False
75210987,2010-10-24,2010,BRONX,49,40.86553975,-73.86237282,False
75265665,2010-10-26,2010,BROOKLYN,75,40.66652286,-73.89835771,False
75350235,2010-11-01,2010,BROOKLYN,73,40.6664944,-73.92162212,True
75356376,2010-11-01,2010,MANHATTAN,6,40.72898651,-74.00081686,False
75506782,2010-11-10,2010,BROOKLYN,73,40.66905197,-73.90619425,True
75513294,2010-11-10,2010,BRONX,46,40.84990834,-73.90917787,False
75707811,2010-11-24,2010,BRONX,49,40.85961661,-73.86463368,False
75726379,2010-11-15,2010,QUEENS,113,40.67869834,-73.78900101,False
75735747,2010-11-26,2010,STATEN ISLAND,120,40.61730362,-74.0804806,False
75741568,2010-11-28,2010,BROOKLYN,81,40.68226193,-73.91986934,False
75920068,2010-12-09,2010,QUEENS,103,40.69455845,-73.80500188,True
76002321,2010-12-15,2010,MANHATTAN,33,40.84544843,-73.93868059,False
76044399,2010-12-18,2010,BRONX,40,40.82263157,-73.91668699,False
76077117,2010-12-20,2010,BROOKLYN,71,40.6650958,-73.93703328,True
76574913,2010-12-23,2010,BROOKLYN,71,40.65494967,-73.95800022,False
76594335,2010-12-24,2010,BRONX,48,40.84627203,-73.88503874,False
76617103,2010-12-27,2010,BRONX,49,40.86792686,-73.86877104,False
76656080,2010-12-31,2010,BROOKLYN,77,40.67800419,-73.9704455,False
76663358,2011-01-01,2011,MANHATTAN,23,40.78845742,-73.93937588,False
76760445,2011-01-09,2011,BROOKLYN,77,40.67916308,-73.96301801,False
77071098,2011-01-31,2011,BROOKLYN,81,40.69505604,-73.93895233,False
77087679,2011-02-01,2011,BROOKLYN,81,40.69578897,-73.93909591,False
77152754,2011-02-06,2011,BRONX,46,40.85028725,-73.89941793,False
77173981,2011-02-07,2011,BROOKLYN,77,40.6742303,-73.93200281,False
77315946,2011-02-16,2011,BROOKLYN,83,40.68295344,-73.90857959,False
77581756,2011-03-05,2011,BRONX,41,40.81251739,-73.90281301,False
77584480,2011-03-06,2011,BROOKLYN,61,40.59724428,-73.96110809,False
77616848,2011-03-08,2011,BROOKLYN,63,40.62940765,-73.92698677,False
77648337,2011-03-09,2011,BRONX,47,40.89007483,-73.85583716,False
77690758,2011-03-13,2011,BRONX,42,40.83003049,-73.90834499,False
77837952,2011-03-22,2011,BRONX,47,40.89017008,-73.84261041,False
77913500,2011-03-27,2011,STATEN ISLAND,120,40.61881194,-74.08233028,True
78040625,2011-04-02,2011,BROOKLYN,67,40.65167635,-73.93186002,False
78101125,2011-04-06,2011,BROOKLYN,81,40.69426213,-73.93281179,True
78157307,2011-04-09,2011,BROOKLYN,79,40.69682197,-73.94656718,False
78180050,2011-04-11,2011,BROOKLYN,71,40.66742555,-73.93125637,False
78388278,2011-04-24,2011,MANHATTAN,25,40.79718664,-73.93609932,False
78414786,2011-04-26,2011,BRONX,49,40.84420995,-73.85508358,False
78529281,2011-05-02,2011,BROOKLYN,69,40.6328348,-73.90651537,False
78644240,2011-05-09,2011,BROOKLYN,70,40.65222131,-73.95786139,False
78696032,2011-05-12,2011,QUEENS,101,40.60327401,-73.75310453,False
78828575,2011-05-18,2011,BROOKLYN,77,40.67680521,-73.94846153,False
78830483,2011-05-19,2011,BROOKLYN,79,40.6813182,-73.9565126,False
78879809,2011-05-21,2011,QUEENS,101,40.60584424,-73.75489932,False
79005893,2011-05-29,2011,BROOKLYN,61,40.59487235,-73.9408191,True
79008483,2011-05-29,2011,BRONX,41,40.81308861,-73.88802948,False
79016635,2011-05-29,2011,BRONX,48,40.8494272,-73.89833125,True
79032767,2011-05-30,2011,BROOKLYN,70,40.63738495,-73.9491117,False
79032866,2011-05-31,2011,BROOKLYN,67,40.64379433,-73.94979866,False
79038760,2011-05-31,2011,BRONX,46,40.85214828,-73.92069849,False
79135866,2011-06-05,2011,QUEENS,110,40.7421883,-73.85087035,False
79248727,2011-06-10,2011,BRONX,52,40.86200546,-73.90389756,False
79257824,2011-06-12,2011,QUEENS,101,40.59370597,-73.78614775,True
79275148,2011-06-12,2011,BROOKLYN,75,40.66956325,-73.8777624,False
79331144,2011-06-16,2011,BROOKLYN,83,40.68972508,-73.91247549,False
79360210,2011-06-17,2011,BROOKLYN,60,40.57544277,-73.98779836,False
79368049,2011-06-17,2011,BROOKLYN,70,40.6479514,-73.96060646,False
79368786,2011-06-18,2011,MANHATTAN,25,40.80213699,-73.93906001,False
79377985,2011-06-19,2011,QUEENS,113,40.70256434,-73.76231956,False
79378076,2011-06-19,2011,BRONX,44,40.82414151,-73.91717288,False
61351691,2009-05-02,2009,BROOKLYN,69,40.63793226,-73.89428651,False
61459877,2009-05-06,2009,BROOKLYN,71,40.66790668,-73.93260043,False
61593633,2009-05-10,2009,BRONX,49,40.86692453,-73.86832108,False
61593636,2009-05-10,2009,MANHATTAN,33,40.84614863,-73.93423426,False
61640134,2009-05-11,2009,BRONX,44,40.83258203,-73.91051689,False
61826983,2009-05-17,2009,QUEENS,103,40.69654086,-73.78681324,False
62099541,2009-05-25,2009,BROOKLYN,81,40.68671641,-73.92347333,False
62275548,2009-05-30,2009,BRONX,48,40.85189932,-73.89431878,False
62342780,2009-06-01,2009,BROOKLYN,88,40.69624942,-73.97346305,False
62615451,2009-06-09,2009,BROOKLYN,61,40.59608218,-73.93960815,False
62949192,2009-06-20,2009,BRONX,52,40.8632727,-73.90292321,False
62968508,2009-06-21,2009,BRONX,43,40.82859008,-73.87917218,False
62991095,2009-06-20,2009,MANHATTAN,32,40.81092313,-73.94505227,True
62991281,2009-06-19,2009,BRONX,49,40.85799112,-73.86179196,False
63044781,2009-06-23,2009,BROOKLYN,79,40.69293434,-73.9443742,False
63072397,2009-06-23,2009,MANHATTAN,32,40.8253623,-73.93807039,True
63189239,2009-06-28,2009,BRONX,42,40.83722495,-73.88729499,False
63214331,2009-06-26,2009,BRONX,47,40.88196705,-73.86032814,False
63256141,2009-06-30,2009,BROOKLYN,73,40.66834868,-73.90215072,False
212775223,2020-05-06,2020,BROOKLYN,79,40.69959647,-73.95173297,False
63311325,2009-07-01,2009,MANHATTAN,28,40.80328531,-73.94666594,False
63323723,2009-07-01,2009,MANHATTAN,7,40.7125588,-73.99118922,False
63389656,2009-07-04,2009,BROOKLYN,73,40.67790478,-73.91078572,True
63472899,2009-07-06,2009,BRONX,41,40.81620584,-73.89600119,False
63519473,2009-07-08,2009,QUEENS,113,40.68454889,-73.77951052,False
63612192,2009-07-11,2009,BRONX,42,40.82611075,-73.90461064,False
63814718,2009-07-17,2009,BROOKLYN,67,40.64445246,-73.94840363,False
63859989,2009-07-19,2009,BRONX,42,40.83420272,-73.90527842,False
63861177,2009-07-19,2009,BROOKLYN,81,40.68231541,-73.92594815,False
63885689,2009-07-18,2009,MANHATTAN,28,40.80099357,-73.95322342,False
63885690,2009-07-19,2009,BROOKLYN,79,40.69041028,-73.94677064,False
63885693,2009-07-19,2009,BROOKLYN,81,40.68586938,-73.93413272,False
63975410,2009-07-22,2009,BROOKLYN,83,40.69234202,-73.90697645,True
64297169,2009-08-01,2009,BROOKLYN,73,40.66164933,-73.90966126,False
64297170,2009-08-01,2009,BRONX,49,40.85340834,-73.86484874,False
64322276,2009-08-02,2009,BRONX,43,40.83877887,-73.86470499,True
64449349,2009-08-05,2009,BROOKLYN,81,40.69525447,-73.94048839,False
64530821,2009-08-09,2009,BROOKLYN,79,40.68674842,-73.9460416,False
64797699,2009-08-17,2009,BROOKLYN,71,40.6687284,-73.92973742,False
64797701,2009-08-15,2009,BROOKLYN,75,40.66760799,-73.87684678,True
64923487,2009-08-19,2009,BRONX,42,40.8227697,-73.90709041,False
64940329,2009-08-20,2009,BROOKLYN,77,40.67148682,-73.93922264,True
64991686,2009-08-22,2009,QUEENS,103,40.69665012,-73.78801017,False
65239203,2009-08-29,2009,BROOKLYN,67,40.65993056,-73.9241276,False
65270410,2009-08-29,2009,BRONX,44,40.83784212,-73.91962775,False
65463806,2009-09-07,2009,BROOKLYN,67,40.65217687,-73.94972028,False
65463809,2009-09-05,2009,QUEENS,113,40.68766735,-73.75015261,True
65636448,2009-09-11,2009,BROOKLYN,73,40.66382162,-73.91116861,False
65736596,2009-09-14,2009,QUEENS,101,40.60759327,-73.75007052,True
65793018,2009-09-15,2009,BROOKLYN,79,40.69713353,-73.94373959,True
65929830,2009-09-20,2009,BROOKLYN,75,40.6735095,-73.88503011,False
66125717,2009-09-24,2009,MANHATTAN,25,40.80539428,-73.93773859,True
66461586,2009-10-02,2009,BRONX,47,40.87259077,-73.84910987,True
66742131,2009-10-12,2009,BRONX,47,40.87145807,-73.86771189,False
66851169,2009-10-15,2009,QUEENS,101,40.60977931,-73.75061338,False
66904250,2009-10-18,2009,QUEENS,103,40.69031774,-73.80176893,False
67108495,2009-10-24,2009,QUEENS,110,40.73922695,-73.88452698,False
67325546,2009-10-30,2009,BRONX,48,40.85225134,-73.88638393,False
67390154,2009-11-01,2009,MANHATTAN,6,40.73533787,-74.00163604,False
67536923,2009-11-05,2009,QUEENS,100,40.58465768,-73.82061655,False
67583638,2009-11-07,2009,QUEENS,109,40.76588399,-73.83116431,False
67605367,2009-11-07,2009,QUEENS,103,40.69683722,-73.78382628,False
67919620,2009-11-14,2009,BRONX,44,40.83560255,-73.91593354,True
68109558,2009-11-22,2009,MANHATTAN,25,40.79930825,-73.94112857,False
68296787,2009-11-29,2009,MANHATTAN,32,40.81275959,-73.94557096,True
68376156,2009-12-01,2009,QUEENS,103,40.6949906,-73.79008901,False
68444179,2009-12-02,2009,BROOKLYN,75,40.6685982,-73.88972836,False
68516061,2009-12-05,2009,MANHATTAN,20,40.77292082,-73.9857873,False
68566523,2009-12-06,2009,QUEENS,101,40.59923101,-73.76493444,True
68609811,2009-12-07,2009,BRONX,43,40.82515085,-73.86427743,False
68609813,2009-12-07,2009,BRONX,47,40.8977884,-73.85664515,False
69000765,2009-12-18,2009,BROOKLYN,69,40.63607582,-73.89933005,False
69027037,2009-12-18,2009,BROOKLYN,81,40.68033899,-73.93004246,False
69159370,2009-12-23,2009,QUEENS,105,40.69622488,-73.7435932,False
69223004,2009-12-24,2009,QUEENS,101,40.5958966,-73.76385512,False
168231379,2017-08-18,2017,BROOKLYN,83,40.70472548,-73.92874009,False
69297261,2009-12-27,2009,QUEENS,114,40.76254515,-73.92659175,False
69643420,2010-01-06,2010,STATEN ISLAND,120,40.63365229,-74.14214182,False
69896893,2010-01-15,2010,BRONX,47,40.89260105,-73.85023994,False
69941914,2010-01-18,2010,BROOKLYN,79,40.69959647,-73.95173297,True
70864710,2010-01-22,2010,BRONX,48,40.8449101,-73.89009752,False
70865388,2010-01-22,2010,BROOKLYN,75,40.66088698,-73.88035901,False
70874049,2010-01-22,2010,BRONX,46,40.84949674,-73.90931579,False
70892757,2010-01-24,2010,BROOKLYN,75,40.67252233,-73.89167216,False
71134389,2010-02-05,2010,BROOKLYN,81,40.6922937,-73.93690663,False
71311712,2010-02-14,2010,QUEENS,103,40.71539946,-73.77071848,False
71321200,2010-02-15,2010,MANHATTAN,14,40.75484921,-73.98411999,False
71325496,2010-02-14,2010,BRONX,44,40.83127016,-73.91426954,False
71350091,2010-02-16,2010,QUEENS,105,40.70682225,-73.75099695,True
71351051,2010-02-16,2010,BROOKLYN,73,40.6685781,-73.91826364,False
71414528,2010-02-20,2010,BROOKLYN,67,40.65169803,-73.9313915,False
71454844,2010-02-22,2010,QUEENS,103,40.6945379,-73.78869124,True
71454846,2010-02-22,2010,BROOKLYN,77,40.67043744,-73.92818193,True
71521756,2010-02-28,2010,BROOKLYN,63,40.63087581,-73.92233766,False
71625596,2010-03-05,2010,BRONX,44,40.83482221,-73.91859786,False
71738208,2010-03-13,2010,QUEENS,103,40.69960996,-73.81060233,True
71859341,2010-03-21,2010,STATEN ISLAND,120,40.63750092,-74.13495106,False
71947048,2010-03-28,2010,BRONX,44,40.83910244,-73.92441839,True
71991636,2010-03-31,2010,QUEENS,105,40.74674535,-73.70686846,False
72051636,2010-04-04,2010,BRONX,52,40.87327457,-73.88519816,False
72058233,2010-04-03,2010,BROOKLYN,88,40.68231217,-73.96568794,False
72058239,2010-04-04,2010,QUEENS,113,40.69390393,-73.78283689,False
72104030,2010-04-07,2010,BROOKLYN,71,40.66846799,-73.95877034,False
72155698,2010-04-11,2010,BROOKLYN,73,40.66703382,-73.91973624,False
72180759,2010-04-12,2010,BRONX,46,40.85185052,-73.90119399,False
72342379,2010-04-21,2010,MANHATTAN,23,40.78845742,-73.93937588,False
72476979,2010-04-29,2010,BRONX,42,40.83311619,-73.90916105,False
72540872,2010-05-04,2010,BROOKLYN,73,40.6569183,-73.90408848,False
72788064,2010-05-19,2010,BROOKLYN,77,40.67154448,-73.95765812,True
72845446,2010-05-23,2010,MANHATTAN,25,40.8050722,-73.94116682,False
72847431,2010-05-23,2010,BRONX,40,40.81589111,-73.92141728,False
72942123,2010-05-28,2010,BROOKLYN,67,40.63977087,-73.92961297,False
72949717,2010-05-29,2010,BRONX,42,40.82943131,-73.89757045,False
73045772,2010-06-04,2010,BROOKLYN,73,40.65431808,-73.90974327,True
73054696,2010-06-05,2010,BROOKLYN,77,40.66994476,-73.95188781,False
73057167,2010-06-05,2010,BROOKLYN,77,40.6718566,-73.93779475,False
73100048,2010-06-07,2010,BROOKLYN,75,40.67460878,-73.86837633,False
73186770,2010-06-12,2010,BROOKLYN,63,40.62371913,-73.92495407,False
73192692,2010-06-13,2010,MANHATTAN,23,40.79349599,-73.94327534,False
73194572,2010-06-13,2010,BRONX,48,40.84046743,-73.89117462,False
73221474,2010-06-14,2010,BROOKLYN,70,40.64349203,-73.95556793,False
73298252,2010-06-20,2010,BROOKLYN,66,40.64048931,-73.99209594,False
73298728,2010-06-20,2010,QUEENS,105,40.70743656,-73.75075661,False
73300737,2010-06-19,2010,BRONX,52,40.87259362,-73.87955505,True
73308902,2010-06-20,2010,MANHATTAN,25,40.80279054,-73.93963734,True
73325409,2010-06-22,2010,BRONX,41,40.81737783,-73.88723467,False
73388923,2010-06-25,2010,QUEENS,113,40.67052948,-73.7757393,False
73406201,2010-06-25,2010,MANHATTAN,26,40.81211597,-73.95516998,False
170219564,2017-10-10,2017,BROOKLYN,75,40.67389189,-73.87788425,False
73478862,2010-06-30,2010,BROOKLYN,77,40.67162134,-73.92528951,False
73517099,2010-07-03,2010,BROOKLYN,90,40.70448957,-73.96459451,False
73582328,2010-07-08,2010,BROOKLYN,67,40.66419195,-73.92641162,True
73702376,2010-07-16,2010,BROOKLYN,73,40.66276751,-73.90753313,False
170219565,2017-10-10,2017,QUEENS,100,40.58893588,-73.78932783,False
73775361,2010-07-20,2010,BRONX,43,40.82278338,-73.85844708,False
73815777,2010-07-23,2010,BROOKLYN,75,40.68296395,-73.88929357,True
73849871,2010-07-26,2010,BRONX,47,40.88484685,-73.86547196,True
73899285,2010-07-29,2010,BRONX,49,40.87035265,-73.85459634,False
73907883,2010-07-30,2010,MANHATTAN,10,40.74840839,-73.99994009,False
74001057,2010-08-04,2010,MANHATTAN,23,40.79634124,-73.94119982,False
74037194,2010-08-07,2010,BROOKLYN,77,40.67110263,-73.95781702,False
74044368,2010-08-08,2010,BROOKLYN,81,40.69319326,-73.93559316,False
74046360,2010-08-08,2010,QUEENS,101,40.60583938,-73.75778404,False
74058683,2010-08-08,2010,MANHATTAN,25,40.7999393,-73.94066569,False
74100030,2010-08-11,2010,QUEENS,113,40.69373179,-73.78324855,False
74146165,2010-08-14,2010,QUEENS,113,40.66891477,-73.775341,False
74171985,2010-08-16,2010,BRONX,52,40.87480436,-73.88345264,False
74252252,2010-08-21,2010,BROOKLYN,67,40.66260827,-73.92649988,False
74252852,2010-08-20,2010,QUEENS,113,40.67758069,-73.79172651,False
74260440,2010-08-22,2010,BROOKLYN,63,40.62392824,-73.92159645,False
74277068,2010-08-21,2010,BRONX,40,40.80789054,-73.91791195,False
74279273,2010-08-22,2010,MANHATTAN,30,40.82483082,-73.95162768,False
74307475,2010-08-25,2010,BROOKLYN,79,40.68805023,-73.9477497,False
74364353,2010-08-29,2010,BROOKLYN,69,40.63409306,-73.88926296,False
74410007,2010-08-31,2010,BROOKLYN,69,40.64305273,-73.89287669,True
74428638,2010-09-01,2010,MANHATTAN,23,40.79701451,-73.94280643,False
74451277,2010-09-02,2010,STATEN ISLAND,120,40.61695378,-74.08224514,False
74454445,2010-09-03,2010,MANHATTAN,23,40.79302334,-73.94215618,False
74479751,2010-09-06,2010,BROOKLYN,75,40.67925355,-73.87634937,False
74480356,2010-09-06,2010,QUEENS,113,40.6918,-73.74843508,True
74549231,2010-09-09,2010,BROOKLYN,81,40.69319326,-73.93559316,False
74568516,2010-09-11,2010,BROOKLYN,63,40.63309778,-73.92448957,False
74675085,2010-09-19,2010,BROOKLYN,75,40.66903088,-73.89756444,False
74761649,2010-09-24,2010,BROOKLYN,71,40.65860309,-73.94521738,False
74788924,2010-09-26,2010,MANHATTAN,9,40.72690804,-73.98735573,False
74806502,2010-09-27,2010,BROOKLYN,73,40.67745084,-73.90943436,True
74824432,2010-09-29,2010,BROOKLYN,75,40.64422243,-73.88208971,True
74964792,2010-10-07,2010,BROOKLYN,63,40.61034038,-73.92826819,False
74998200,2010-10-10,2010,MANHATTAN,23,40.7983747,-73.9460342,False
74999141,2010-10-09,2010,BRONX,49,40.84223521,-73.86771579,False
75202880,2010-10-23,2010,QUEENS,105,40.65752677,-73.74760561,False
75207958,2010-10-23,2010,QUEENS,105,40.6788314,-73.74866787,True
75233834,2010-10-25,2010,BROOKLYN,77,40.66851446,-73.9256066,True
75291877,2010-10-27,2010,BRONX,40,40.81609017,-73.90848703,False
75350233,2010-11-01,2010,BROOKLYN,67,40.65165467,-73.93232494,False
75467659,2010-11-08,2010,BROOKLYN,61,40.5988893,-73.95594331,True
75528476,2010-11-12,2010,QUEENS,101,40.58978832,-73.78868065,False
75561355,2010-11-14,2010,BROOKLYN,81,40.67779516,-73.92655164,True
75646429,2010-11-20,2010,BROOKLYN,60,40.57664598,-73.9764804,False
75721154,2010-11-25,2010,BROOKLYN,61,40.59401906,-73.96085432,False
75726065,2010-11-26,2010,MANHATTAN,30,40.82017916,-73.95316658,False
75726084,2010-11-25,2010,MANHATTAN,23,40.79701451,-73.94280643,False
75762033,2010-11-29,2010,QUEENS,109,40.76588399,-73.83116431,False
63656428,2009-07-11,2009,BRONX,42,40.82369658,-73.90273887,False
63859932,2009-07-19,2009,BROOKLYN,71,40.66846799,-73.95877034,False
63926767,2009-07-21,2009,BRONX,42,40.83155913,-73.90148792,False
64086395,2009-07-26,2009,BRONX,46,40.85086777,-73.90764757,False
64116656,2009-07-24,2009,BROOKLYN,69,40.63414215,-73.90418967,False
64318200,2009-08-02,2009,BROOKLYN,73,40.67650442,-73.91369697,False
64396050,2009-08-04,2009,MANHATTAN,32,40.82388257,-73.9374503,False
64508965,2009-08-07,2009,BRONX,42,40.83539748,-73.88782209,False
64508967,2009-08-07,2009,BRONX,46,40.85359837,-73.90057688,True
64556898,2009-08-08,2009,BRONX,48,40.85625357,-73.8955807,False
64730344,2009-08-14,2009,BRONX,40,40.81873202,-73.9034976,False
64773333,2009-08-15,2009,BROOKLYN,79,40.69277307,-73.94578791,False
64797879,2009-08-15,2009,MANHATTAN,28,40.80625461,-73.95176039,False
64918201,2009-08-20,2009,BROOKLYN,71,40.6663712,-73.95222922,False
65037348,2009-08-23,2009,BRONX,40,40.810776,-73.90799581,True
65043088,2009-08-23,2009,BRONX,41,40.82573176,-73.89192499,False
65060921,2009-08-24,2009,QUEENS,101,40.59210872,-73.78775155,True
65164189,2009-08-27,2009,STATEN ISLAND,122,40.60625829,-74.15957907,True
65244078,2009-08-30,2009,STATEN ISLAND,120,40.63180104,-74.14093095,False
65463805,2009-09-07,2009,BROOKLYN,67,40.64728781,-73.95490595,False
65464026,2009-09-07,2009,BROOKLYN,73,40.65857729,-73.9088725,True
65665878,2009-09-12,2009,QUEENS,103,40.69560262,-73.80086609,False
65665879,2009-09-12,2009,MANHATTAN,23,40.78911881,-73.95067858,False
66101680,2009-09-23,2009,QUEENS,103,40.69979607,-73.81364204,False
66351738,2009-10-01,2009,BROOKLYN,69,40.63356346,-73.89230465,False
66382392,2009-10-02,2009,QUEENS,113,40.701518,-73.75037841,True
66656612,2009-10-10,2009,MANHATTAN,25,40.80240474,-73.93676976,False
66904249,2009-10-17,2009,BRONX,41,40.82519074,-73.8887137,True
